"ID_MEASURING_RECORD","VOIVODESHIP","TOWN","MEASURING_POINT_CODE","LATITUDE","LONGITUDE","DATE_MEASUREMENT_START","DATE_MEASUREMENT_END","PERIOD_AND_TIME_SAMPLING","AVG_NOISE_LVL"
"4098","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","71.90"
"4099","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.00"
"4100","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.10"
"4101","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.20"
"4102","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.30"
"4103","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.40"
"4104","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.50"
"4105","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.60"
"4106","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.70"
"4107","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.80"
"4108","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","72.90"
"4109","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.00"
"4110","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.10"
"4111","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.30"
"4112","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.40"
"4113","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.60"
"4114","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.70"
"4115","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.80"
"4116","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","73.90"
"4117","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","74.00"
"4118","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","74.10"
"4119","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","74.50"
"4120","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","74.60"
"4121","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","75.40"
"4122","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 12h","75.60"
"4123","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","68.90"
"4124","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.10"
"4125","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.20"
"4126","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.30"
"4127","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.50"
"4128","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.60"
"4129","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.70"
"4130","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.80"
"4131","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.90"
"4132","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.00"
"4133","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.10"
"4134","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.20"
"4135","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.30"
"4136","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.40"
"4137","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.50"
"4138","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.60"
"4139","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.70"
"4140","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.80"
"4141","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","70.90"
"4142","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.00"
"4143","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.10"
"4144","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.20"
"4145","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.30"
"4146","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.40"
"4147","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.50"
"4148","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.60"
"4149","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.70"
"4150","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.80"
"4151","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","71.90"
"4152","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.00"
"4153","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.10"
"4154","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.20"
"4155","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.30"
"4156","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.40"
"4157","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.50"
"4158","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.60"
"4159","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.70"
"4160","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.80"
"4161","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","72.90"
"4162","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.00"
"4163","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.10"
"4164","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.20"
"4165","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.30"
"4166","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.40"
"4167","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.50"
"4168","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.70"
"4169","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.80"
"4170","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","73.90"
"4171","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.00"
"4172","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.40"
"4173","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.70"
"4174","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.80"
"4175","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Day 16h","74.90"
"4176","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","63.90"
"4177","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.50"
"4178","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.70"
"4179","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.80"
"4180","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","64.90"
"4181","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.00"
"4182","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.30"
"4183","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.40"
"4184","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.60"
"4185","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.70"
"4186","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.80"
"4187","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","65.90"
"4188","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.00"
"4189","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.10"
"4190","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.20"
"4191","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.30"
"4192","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.40"
"4193","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.50"
"4194","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.60"
"4195","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.70"
"4196","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.80"
"4197","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","66.90"
"4198","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.00"
"4199","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.10"
"4200","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.20"
"4201","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.30"
"4202","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.40"
"4203","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.50"
"4204","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.60"
"4205","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.70"
"4206","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.80"
"4207","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.90"
"4208","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.00"
"4209","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.10"
"4210","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.20"
"4211","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.30"
"4212","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.40"
"4213","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.50"
"4214","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.60"
"4215","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.70"
"4216","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.80"
"4217","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","68.90"
"4218","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.00"
"4219","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.10"
"4220","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.20"
"4221","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.40"
"4222","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.50"
"4223","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.80"
"4224","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","69.90"
"4225","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.00"
"4226","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.10"
"4227","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.20"
"4228","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.40"
"4229","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.50"
"4230","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.60"
"4231","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","70.90"
"4232","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","73.00"
"4233","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Night 8h","73.40"
"4234","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","68.20"
"4235","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","68.70"
"4236","Lower Silesian (dolnoslaskie)","Wroclaw","D_02_000358_001","51.1033","17.0241","01/01/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","68.80"
